ID,Artist,Title,Genre,Location,Duration,Bitrate,Samplerate,Cuepoint,BPM,Wave Summary,Channels,Date Added,Mixxx Deleted,Played,Header Parsed,Filetype,Replaygain,Times Played,Rating,Key,Beats,Beats Version,BPM Lock,Beats Sub Version,Keys,Keys Version,Keys Sub Version,Key ID,Grouping,Replaygain Peak,Track Total,Color,Last Played At,Source Synchronized MS,Energy,Mood
27,AI Music,Dom V kwaito 2,,27,240.00000000000003,192,48000,0.0,108.0,,2,2024-09-01T10:11:25.211Z,0,0,1,mp3,0.8042534137304814,0,0,B♭,b'\n\t\t\x00\x00\x00\x00\x00\x00[@\x12\x04\x08\xe1\x90\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x0b\x1a\x06\x08\x80\x80\x01\x10\x03\x1a\x06\x08\x80\x80\x05\x10\x04\x1a\x06\x08\x80\x80I\x10\x0b\x1a\x06\x08\x80\x80S\x10\x04\x1a\x06\x08\x80\x80Y\x10\x0b\x1a\x07\x08\x80\x80\xd5\x01\x10\x14\x1a\x07\x08\x80\x80\xe9\x01\x10\x12\x1a\x07\x08\x80\x80\xf1\x01\x10\x0b\x1a\x07\x08\x80\x80\x97\x02\x10\x12\x1a\x07\x08\x80\x80\x9d\x02\x10\x17\x1a\x07\x08\x80\x80\xa7\x02\x10\x12\x1a\x07\x08\x80\x80\xcb\x02\x10\x17\x1a\x07\x08\x80\x80\xdb\x02\x10\x0b\x1a\x07\x08\x80\x80\x8d\x03\x10\x12\x1a\x07\x08\x80\x80\x9d\x03\x10\x0b\x1a\x07\x08\x80\x80\xd3\x03\x10\x06\x1a\x07\x08\x80\x80\xe3\x03\x10\x04\x1a\x07\x08\x80\x80\xef\x03\x10\x0b\x1a\x07\x08\x80\x80\xf3\x03\x10\x17\x1a\x07\x08\x80\x80\xb9\x04\x10\x12\x1a\x07\x08\x80\x80\xeb\x04\x10\x0b\x1a\x07\x08\x80\x80\x93\x05\x10\x12\x1a\x07\x08\x80\x80\xb1\x05\x10\x0b \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,11,,-1.0,,,,1722690325000,Low,Neutral
28,AI Music,Dom v,,28,238.72000000000003,192,48000,0.0,104.0,,2,2024-09-01T10:11:25.211Z,0,0,1,mp3,0.8331482818910063,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\x00Z@\x12\x04\x08\xb1\xb5\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x03\x1a\x06\x08\x80\x80\x01\x10\x13\x1a\x06\x08\x80\x80\x05\x10\x16\x1a\x06\x08\x80\x80\x0b\x10\x13\x1a\x06\x08\x80\x80\x0f\x10\x08\x1a\x06\x08\x80\x80\x17\x10\x03\x1a\x07\x08\x80\x80\xff\x01\x10\x08\x1a\x07\x08\x80\x80\xc1\x02\x10\x03\x1a\x07\x08\x80\x80\xa5\x04\x10\x18\x1a\x07\x08\x80\x80\xb7\x04\x10\x03\x1a\x07\x08\x80\x80\xd3\x04\x10\x11\x1a\x07\x08\x80\x80\xe7\x04\x10\x08\x1a\x07\x08\x80\x80\xeb\x04\x10\x03 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,3,,-1.0,,,,1722689401000,Low,Happy
29,6962,Eva and the Heartbreakers mix,,29,184.44,223,48000,0.0,108.0,,2,2024-09-01T10:11:25.213Z,0,0,1,mp3,0.6215217058462562,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\x00[@\x12\x04\x08\xf8\xa4\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\n\x1a\x06\x08\x80\x80\x01\x10\t\x1a\x06\x08\x80\x80\x05\x10\n\x1a\x06\x08\x80\x80o\x10\x13\x1a\x06\x08\x80\x80}\x10\x18\x1a\x07\x08\x80\x80\x9f\x01\x10\x13\x1a\x07\x08\x80\x80\xb5\x01\x10\n\x1a\x07\x08\x80\x80\xc3\x01\x10\x13\x1a\x07\x08\x80\x80\xcb\x01\x10\x11\x1a\x07\x08\x80\x80\xcf\x01\x10\x18\x1a\x07\x08\x80\x80\xdd\x01\x10\x11\x1a\x07\x08\x80\x80\xdf\x01\x10\n\x1a\x07\x08\x80\x80\xeb\x01\x10\x18\x1a\x07\x08\x80\x80\xf1\x01\x10\n\x1a\x07\x08\x80\x80\xf7\x01\x10\x18\x1a\x07\x08\x80\x80\x87\x02\x10\x13\x1a\x07\x08\x80\x80\x93\x02\x10\n\x1a\x07\x08\x80\x80\xcb\x02\x10\x13\x1a\x07\x08\x80\x80\xcd\x02\x10\x18\x1a\x07\x08\x80\x80\xe5\x02\x10\x11\x1a\x07\x08\x80\x80\xff\x02\x10\x18\x1a\x07\x08\x80\x80\xa1\x03\x10\n\x1a\x07\x08\x80\x80\xa3\x03\x10\x18\x1a\x07\x08\x80\x80\xa5\x03\x10\n\x1a\x07\x08\x80\x80\xc5\x03\x10\x13\x1a\x07\x08\x80\x80\xd5\x03\x10\x18\x1a\x07\x08\x80\x80\xfb\x03\x10\n\x1a\x07\x08\x80\x80\x91\x04\x10\x13 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,10,,-1.0,,,,1719693224575,Low,Happy
30,,6962 reggae mix,,30,137.0,234,48000,0.0,86.0,,2,2024-09-01T10:11:25.214Z,0,0,1,mp3,0.6068588458757755,0,0,Bm,b'\n\t\t\x00\x00\x00\x00\x00\x80U@\x12\x03\x08\x88.',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x18\x1a\x06\x08\x80\x80\x01\x10\x04\x1a\x06\x08\x80\x80\x05\x10\x08\x1a\x06\x08\x80\x80\t\x10\x11\x1a\x06\x08\x80\x80?\x10\x18\x1a\x06\x08\x80\x80s\x10\x03\x1a\x07\x08\x80\x80\x8b\x01\x10\x18\x1a\x07\x08\x80\x80\xc5\x01\x10\x03\x1a\x07\x08\x80\x80\xe3\x01\x10\x18\x1a\x07\x08\x80\x80\xa7\x02\x10\x03\x1a\x07\x08\x80\x80\xc3\x02\x10\x18 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,24,,-1.0,,,,1719693317018,Low,Somber
31,A&E6962,Gutta  Mix,,31,151.08,218,48000,0.0,107.0,,2,2024-09-01T10:11:25.216Z,0,0,1,mp3,0.5707453618425111,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\xc0Z@\x12\x04\x08\x8c\xbf\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\n\x1a\x06\x08\x80\x80\x01\x10\x0e\x1a\x06\x08\x80\x80\x05\x10\x11\x1a\x06\x08\x80\x80\x07\x10\x0e\x1a\x06\x08\x80\x80\t\x10\x11\x1a\x06\x08\x80\x80\x11\x10\x18\x1a\x06\x08\x80\x80\x17\x10\x11\x1a\x06\x08\x80\x80\x1b\x10\x0e\x1a\x06\x08\x80\x80\x1f\x10\n\x1a\x06\x08\x80\x80W\x10\x13\x1a\x06\x08\x80\x80q\x10\n\x1a\x07\x08\x80\x80\xb5\x02\x10\x11\x1a\x07\x08\x80\x80\xc1\x02\x10\n\x1a\x07\x08\x80\x80\xd1\x02\x10\x13\x1a\x07\x08\x80\x80\xd3\x02\x10\n\x1a\x07\x08\x80\x80\xa3\x03\x10\x13\x1a\x07\x08\x80\x80\xb9\x03\x10\n \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,10,,-1.0,,,,1719693017260,Low,Happy
32,,Alec is the man best mix (Mastered with Clear Sky at 50pct),,32,186.28,224,48000,0.0,147.0,,2,2024-09-01T10:11:25.217Z,0,0,1,mp3,0.6608950620090671,0,0,G,b'\n\t\t\x00\x00\x00\x00\x00`b@\x12\x03\x08\xe2P',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x08\x1a\x06\x08\x80\x80\x01\x10\x17\x1a\x06\x08\x80\x80\x03\x10\r\x1a\x06\x08\x80\x80\x05\x10\x14\x1a\x06\x08\x80\x80\x07\x10\r\x1a\x06\x08\x80\x80\t\x10\x12\x1a\x06\x08\x80\x80\x17\x10\r\x1a\x06\x08\x80\x80E\x10\x08\x1a\x07\x08\x80\x80\xb1\x01\x10\x01\x1a\x07\x08\x80\x80\xc5\x01\x10\x08\x1a\x07\x08\x80\x80\xe7\x01\x10\x01\x1a\x07\x08\x80\x80\x97\x02\x10\r\x1a\x07\x08\x80\x80\xb5\x02\x10\x08 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,8,,-1.0,,,,1720291866505,Medium,Happy
33,,Allsang på innavlsfesten men Mega fet,,33,189.32,230,48000,0.0,103.0,,2,2024-09-01T10:11:25.218Z,0,0,1,mp3,0.5092540845011935,0,0,G,b'\n\t\t\x00\x00\x00\x00\x00\xc0Y@\x12\x03\x08\xeb8',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x08\x1a\x06\x08\x80\x80\x01\x10\x12\x1a\x06\x08\x80\x80\x03\x10\x01\x1a\x06\x08\x80\x805\x10\x08\x1a\x07\x08\x80\x80\x85\x01\x10\x01\x1a\x07\x08\x80\x80\x91\x01\x10\x08\x1a\x07\x08\x80\x80\xf9\x02\x10\x01\x1a\x07\x08\x80\x80\x8d\x03\x10\x08\x1a\x07\x08\x80\x80\xbf\x03\x10\x11\x1a\x07\x08\x80\x80\xdf\x03\x10\x08\x1a\x07\x08\x80\x80\xe5\x03\x10\x01\x1a\x07\x08\x80\x80\xff\x03\x10\x16\x1a\x07\x08\x80\x80\x8f\x04\x10\x0f\x1a\x07\x08\x80\x80\x99\x04\x10\x08 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,8,,-1.0,,,,1719693393780,Low,Happy
34,,Are You Lonesome Tonight (Mastered with Aurora at 80pct),,34,170.20000000000002,192,48000,0.0,80.0,,2,2024-09-01T10:11:25.220Z,0,0,1,mp3,0.6363779017678953,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\x00T@\x12\x03\x08\x85\x0b',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x03\x1a\x06\x08\x80\x80\x01\x10\x13\x1a\x06\x08\x80\x80\x03\x10\x08\x1a\x06\x08\x80\x80\x05\x10\x11\x1a\x06\x08\x80\x80\x07\x10\x08\x1a\x06\x08\x80\x80\t\x10\x11\x1a\x06\x08\x80\x80I\x10\n\x1a\x06\x08\x80\x80Y\x10\x03\x1a\x07\x08\x80\x80\x89\x01\x10\x08\x1a\x07\x08\x80\x80\xad\x01\x10\x03\x1a\x07\x08\x80\x80\xb3\x01\x10\x08\x1a\x07\x08\x80\x80\xb5\x01\x10\x11\x1a\x07\x08\x80\x80\xb7\x01\x10\x03\x1a\x07\x08\x80\x80\xc1\x01\x10\x11\x1a\x07\x08\x80\x80\xd9\x01\x10\n\x1a\x07\x08\x80\x80\xdf\x01\x10\x03\x1a\x07\x08\x80\x80\x89\x02\x10\x08\x1a\x07\x08\x80\x80\xd1\x02\x10\x11\x1a\x07\x08\x80\x80\xeb\x02\x10\x03\x1a\x07\x08\x80\x80\x9f\x03\x10\n\x1a\x07\x08\x80\x80\xa5\x03\x10\x11\x1a\x07\x08\x80\x80\xbd\x03\x10\x08\x1a\x07\x08\x80\x80\xbf\x03\x10\x03\x1a\x07\x08\x80\x80\xd5\x03\x10\x11 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,3,,-1.0,,,,1720292122595,Low,Happy
35,,Are You Lonesome Tonight,,35,170.20000000000002,192,48000,0.0,80.0,,2,2024-09-01T10:11:25.221Z,0,0,1,mp3,0.8016604661381888,0,0,Em,b'\n\t\t\x00\x00\x00\x00\x00\x00T@\x12\x03\x08\x84\x0b',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x11\x1a\x06\x08\x80\x80\x01\x10\x10\x1a\x06\x08\x80\x80\x03\x10\x08\x1a\x06\x08\x80\x80\x05\x10\x10\x1a\x06\x08\x80\x80\x07\x10\x08\x1a\x06\x08\x80\x80\t\x10\x10\x1a\x06\x08\x80\x80\r\x10\x11\x1a\x06\x08\x80\x80I\x10\n\x1a\x06\x08\x80\x80U\x10\x03\x1a\x07\x08\x80\x80\x85\x01\x10\x08\x1a\x07\x08\x80\x80\xb3\x01\x10\x11\x1a\x07\x08\x80\x80\xbf\x01\x10\x03\x1a\x07\x08\x80\x80\xc1\x01\x10\x11\x1a\x07\x08\x80\x80\xdb\x01\x10\x03\x1a\x07\x08\x80\x80\x89\x02\x10\x08\x1a\x07\x08\x80\x80\xd3\x02\x10\x11\x1a\x07\x08\x80\x80\xeb\x02\x10\x03\x1a\x07\x08\x80\x80\xa1\x03\x10\n\x1a\x07\x08\x80\x80\xa3\x03\x10\x11\x1a\x07\x08\x80\x80\xbd\x03\x10\x08\x1a\x07\x08\x80\x80\xbf\x03\x10\x03\x1a\x07\x08\x80\x80\xd5\x03\x10\x11 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,17,,-1.0,,,,1720220680777,Low,Somber
36,,Aud og Erik 6962moh beste versjon,,36,155.68,219,48000,0.0,110.0,,2,2024-09-01T10:11:25.223Z,0,0,1,mp3,0.4971284546470509,0,0,G,b'\n\t\t\x00\x00\x00\x00\x00\x80[@\x12\x03\x08\x88=',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x08\x1a\x06\x08\x80\x80\x01\x10\x12\x1a\x06\x08\x80\x80\x03\x10\x02\x1a\x06\x08\x80\x80\x05\x10\r\x1a\x06\x08\x80\x80\x0b\x10\x06\x1a\x06\x08\x80\x80\r\x10\r\x1a\x06\x08\x80\x80\x1b\x10\x06\x1a\x06\x08\x80\x80#\x10\x02\x1a\x06\x08\x80\x807\x10\x03\x1a\x06\x08\x80\x80?\x10\x08\x1a\x06\x08\x80\x80i\x10\x0f\x1a\x06\x08\x80\x80k\x10\x16\x1a\x07\x08\x80\x80\x83\x01\x10\x08\x1a\x07\x08\x80\x80\xdf\x01\x10\x03\x1a\x07\x08\x80\x80\xfd\x01\x10\x08\x1a\x07\x08\x80\x80\x9d\x02\x10\x03\x1a\x07\x08\x80\x80\xd1\x02\x10\n\x1a\x07\x08\x80\x80\xb9\x03\x10\x03 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,8,,-1.0,,,,1719695343256,Low,Happy
37,Chemicals,Oppturaren Mix,,37,204.52,230,48000,0.0,89.0,,2,2024-09-01T10:11:25.224Z,0,0,1,mp3,0.5974189988465384,0,0,E,b'\n\t\t\x00\x00\x00\x00\x00@V@\x12\x03\x08\xa3$',BeatGrid-2.0,0,fast_analysis=1|rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x05\x1a\x06\x08\x80\x80\x01\x10\x01\x1a\x06\x08\x80\x80\x05\x10\x0e\x1a\x06\x08\x80\x80I\x10\x0c\x1a\x06\x08\x80\x80Y\x10\x05\x1a\x07\x08\x80\x80\xdd\x01\x10\x0c\x1a\x07\x08\x80\x80\xe7\x01\x10\x05\x1a\x07\x08\x80\x80\x9d\x03\x10\x0c\x1a\x07\x08\x80\x80\xb3\x03\x10\x05 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,5,,-1.0,,,,1720292350407,Low,Happy
38,,Chemicals 1,,38,185.28,192,48000,0.0,153.0,,2,2024-09-01T10:11:25.226Z,0,0,1,mp3,0.7928482837733974,0,0,Dm,b'\n\t\t\x00\x00\x00\x00\x00 c@\x12\x03\x08\x9a/',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x0f\x1a\x06\x08\x80\x80\x01\x10\n\x1a\x06\x08\x80\x80\t\x10\x0f\x1a\x06\x08\x80\x80\x1d\x10\x14\x1a\x06\x08\x80\x80E\x10\x0f \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,15,,-1.0,,,,1720034687127,High,Somber
39,,Chemicals 2 (Mastered with Sunroof at 73pct),,39,204.52,1536,48000,0.0,89.0,,2,2024-09-01T10:11:25.227Z,0,0,1,wav,0.6183471972208975,0,0,E,"b'\n\t\t\x00\x00\x00\x00\x00@V@\x12\x03\x08\xef""'",BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x05\x1a\x06\x08\x80\x80\x01\x10\x16\x1a\x06\x08\x80\x80\x03\x10\x0e\x1a\x06\x08\x80\x80E\x10\x0c\x1a\x06\x08\x80\x80Y\x10\x05\x1a\x07\x08\x80\x80\xdf\x01\x10\x0c\x1a\x07\x08\x80\x80\xe5\x01\x10\x05\x1a\x07\x08\x80\x80\x9d\x03\x10\x0c\x1a\x07\x08\x80\x80\xb3\x03\x10\x05 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,5,,-1.0,,,,1720292747721,Low,Happy
40,,Chemicals 2,,40,204.52,192,48000,0.0,89.0,,2,2024-09-01T10:11:25.228Z,0,0,1,mp3,0.7823969051561706,0,0,E,b'\n\t\t\x00\x00\x00\x00\x00@V@\x12\x03\x08\xa4#',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x05\x1a\x06\x08\x80\x80\x01\x10\x16\x1a\x06\x08\x80\x80\x03\x10\x0e\x1a\x06\x08\x80\x80I\x10\x0c\x1a\x06\x08\x80\x80Y\x10\x05\x1a\x07\x08\x80\x80\xdd\x01\x10\x0c\x1a\x07\x08\x80\x80\xe7\x01\x10\x05\x1a\x07\x08\x80\x80\x9b\x03\x10\x0c\x1a\x07\x08\x80\x80\xb3\x03\x10\x05 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,5,,-1.0,,,,1720034628997,Low,Happy
41,,Dom v english,,41,157.0,192,48000,0.0,100.0,,2,2024-09-01T10:11:25.229Z,0,0,1,mp3,0.8007629867368005,0,0,A,b'\n\t\t\x00\x00\x00\x00\x00\x00Y@\x12\x03\x08\xb77',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\n\x1a\x06\x08\x80\x80\x01\x10\t\x1a\x06\x08\x80\x80\x05\x10\x16\x1a\x06\x08\x80\x80\x07\x10\x0f\x1a\x06\x08\x80\x80\t\x10\x16\x1a\x06\x08\x80\x80+\x10\x11\x1a\x06\x08\x80\x80/\x10\n\x1a\x07\x08\x80\x80\xd5\x01\x10\x11\x1a\x07\x08\x80\x80\xe5\x01\x10\n \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,10,,-1.0,,,,1722689500000,Low,Happy
42,Fjelltoppen Drømmer,helt rå,,42,180.52,233,48000,0.0,100.0,,2,2024-09-01T10:11:25.231Z,0,0,1,mp3,0.61581184907421,0,0,B,b'\n\t\t\x00\x00\x00\x00\x00\x00Y@\x12\x04\x08\xf6\x94\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x0c\x1a\x06\x08\x80\x80\x01\x10\x06\x1a\x06\x08\x80\x80\x05\x10\x0e\x1a\x06\x08\x80\x80\x1d\x10\x15\x1a\x07\x08\x80\x80\x9b\x01\x10\x0e\x1a\x07\x08\x80\x80\xa7\x01\x10\x0c\x1a\x07\x08\x80\x80\xeb\x01\x10\x0e\x1a\x07\x08\x80\x80\xfd\x01\x10\x0c\x1a\x07\x08\x80\x80\xc1\x02\x10\x0e\x1a\x07\x08\x80\x80\xd1\x02\x10\x15\x1a\x07\x08\x80\x80\xe3\x02\x10\x0e\x1a\x07\x08\x80\x80\xe9\x02\x10\x0c\x1a\x07\x08\x80\x80\x8f\x03\x10\x05\x1a\x07\x08\x80\x80\x9f\x03\x10\x0c\x1a\x07\x08\x80\x80\xa7\x03\x10\x0e\x1a\x07\x08\x80\x80\xb5\x03\x10\x15\x1a\x07\x08\x80\x80\xd5\x03\x10\x0c \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,12,,-1.0,,,,1719693534296,Low,Happy
43,,Fjelltoppen er innafor,,43,138.96,231,48000,0.0,123.0,,2,2024-09-01T10:11:25.232Z,0,0,1,mp3,0.533409484487969,0,0,B,"b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x03\x08\xde,'",BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x0c\x1a\x06\x08\x80\x80\x01\x10\r\x1a\x06\x08\x80\x80\x05\x10\x15\x1a\x06\x08\x80\x80!\x10\x0c\x1a\x06\x08\x80\x805\x10\x15\x1a\x06\x08\x80\x80S\x10\x0c\x1a\x07\x08\x80\x80\x89\x01\x10\x0e\x1a\x07\x08\x80\x80\xb5\x01\x10\x0c\x1a\x07\x08\x80\x80\x8b\x02\x10\x0e\x1a\x07\x08\x80\x80\x9b\x02\x10\x0c\x1a\x07\x08\x80\x80\xb7\x02\x10\x0e\x1a\x07\x08\x80\x80\xbb\x02\x10\x15\x1a\x07\x08\x80\x80\xcd\x02\x10\x0e\x1a\x07\x08\x80\x80\xed\x02\x10\x0c \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,12,,-1.0,,,,1719695021814,Medium,Happy
44,,High Above the Horizon Aud and Eriks Adventure 3,,44,131.48000000000002,228,48000,0.0,100.0,,2,2024-09-01T10:11:25.233Z,0,0,1,mp3,0.6323597006501959,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\x00Y@\x12\x03\x08\x95;',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x03\x1a\x06\x08\x80\x80\x01\x10\t\x1a\x06\x08\x80\x80\x03\x10\x02\x1a\x06\x08\x80\x80\x05\x10\t\x1a\x06\x08\x80\x80\x07\x10\x02\x1a\x06\x08\x80\x80\x15\x10\t\x1a\x06\x08\x80\x80\x17\x10\x02\x1a\x06\x08\x80\x80\x19\x10\t\x1a\x06\x08\x80\x80\x1d\x10\r\x1a\x06\x08\x80\x80?\x10\x03\x1a\x07\x08\x80\x80\xbd\x02\x10\x08\x1a\x07\x08\x80\x80\xcd\x02\x10\r\x1a\x07\x08\x80\x80\xe5\x02\x10\t\x1a\x07\x08\x80\x80\xe9\x02\x10\x08\x1a\x07\x08\x80\x80\xfb\x02\x10\x03 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,3,,-1.0,,,,1719694061530,Low,Happy
45,,High Above the Horizon Aud and Eriks Adventure,,45,131.48000000000002,228,48000,0.0,100.0,,2,2024-09-01T10:11:25.234Z,0,0,1,mp3,0.6323597006501959,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00\x00Y@\x12\x03\x08\x95;',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x03\x1a\x06\x08\x80\x80\x01\x10\t\x1a\x06\x08\x80\x80\x03\x10\x02\x1a\x06\x08\x80\x80\x05\x10\t\x1a\x06\x08\x80\x80\x07\x10\x02\x1a\x06\x08\x80\x80\x15\x10\t\x1a\x06\x08\x80\x80\x17\x10\x02\x1a\x06\x08\x80\x80\x19\x10\t\x1a\x06\x08\x80\x80\x1d\x10\r\x1a\x06\x08\x80\x80?\x10\x03\x1a\x07\x08\x80\x80\xbd\x02\x10\x08\x1a\x07\x08\x80\x80\xcd\x02\x10\r\x1a\x07\x08\x80\x80\xe5\x02\x10\t\x1a\x07\x08\x80\x80\xe9\x02\x10\x08\x1a\x07\x08\x80\x80\xfb\x02\x10\x03 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,3,,-1.0,,,,1719694061530,Low,Happy
46,MB 50,Super 70_s Disco Dance Mix 1,,46,154.0,320,48000,0.0,123.0,,2,2024-09-01T10:11:25.235Z,0,0,1,mp3,0.3543627041321509,0,0,Fm,b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x04\x08\xc3\xaa\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x12\x1a\x06\x08\x80\x80\x01\x10\x08\x1a\x06\x08\x80\x80\x03\x10\x04\x1a\x06\x08\x80\x80\t\x10\x08\x1a\x06\x08\x80\x80\r\x10\t\x1a\x06\x08\x80\x80\x19\x10\x17\x1a\x06\x08\x80\x80;\x10\t\x1a\x06\x08\x80\x80O\x10\r\x1a\x07\x08\x80\x80\x8f\x01\x10\x12\x1a\x07\x08\x80\x80\xe5\x01\x10\r\x1a\x07\x08\x80\x80\xf9\x01\x10\x12\x1a\x07\x08\x80\x80\xcf\x02\x10\r\x1a\x07\x08\x80\x80\x9d\x03\x10\x12\x1a\x07\x08\x80\x80\xc1\x03\x10\r \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,18,,-1.0,,,,1724950528601,Medium,Somber
47,MB 50,Super 70_s Disco Dance Mix,,47,154.0,320,48000,0.0,123.0,,2,2024-09-01T10:11:25.236Z,0,0,1,mp3,0.3543627041321509,0,0,Fm,b'\n\t\t\x00\x00\x00\x00\x00\xc0^@\x12\x04\x08\xc3\xaa\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x12\x1a\x06\x08\x80\x80\x01\x10\x08\x1a\x06\x08\x80\x80\x03\x10\x04\x1a\x06\x08\x80\x80\t\x10\x08\x1a\x06\x08\x80\x80\r\x10\t\x1a\x06\x08\x80\x80\x19\x10\x17\x1a\x06\x08\x80\x80;\x10\t\x1a\x06\x08\x80\x80O\x10\r\x1a\x07\x08\x80\x80\x8f\x01\x10\x12\x1a\x07\x08\x80\x80\xe5\x01\x10\r\x1a\x07\x08\x80\x80\xf9\x01\x10\x12\x1a\x07\x08\x80\x80\xcf\x02\x10\r\x1a\x07\x08\x80\x80\x9d\x03\x10\x12\x1a\x07\x08\x80\x80\xc1\x03\x10\r \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,18,,-1.0,,,,1724950528601,Medium,Somber
48,,MB 50 Best Best,,48,137.44,192,48000,0.0,97.0,,2,2024-09-01T10:11:25.237Z,0,0,1,mp3,0.778409211514231,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00@X@\x12\x03\x08\xe0&',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x03\x1a\x06\x08\x80\x80\x01\x10\x12\x1a\x06\x08\x80\x80\x03\x10\x08\x1a\x06\x08\x80\x80+\x10\x03 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,3,,-1.0,,,,1724867496285,Low,Happy
49,,MB 50 Party Mix,,49,134.579645833,320,48000,0.0,97.0,,2,2024-09-01T10:11:25.239Z,0,0,1,mp3,0.4716261296137981,0,0,D,b'\n\t\t\x00\x00\x00\x00\x00@X@\x12\x04\x08\x98\x9b\x01',BeatGrid-2.0,0,rounding=V4|vamp_plugin_id=qm-tempotracker:0,b'\x08\x03\x1a\x06\x08\x80\x80\x01\x10\x12\x1a\x06\x08\x80\x80\x03\x10\x08\x1a\x06\x08\x80\x80+\x10\x03 \x00',KeyMap-1.0,vamp_plugin_id=qm-keydetector:2,3,,-1.0,,,,1724867962016,Low,Happy
